2026-09-17T09:52:21.669+08:00,467.307366,0.190831903,53974
2026-09-17T09:52:21.674+08:00,467.312200,0.224198569,3973
2026-09-17T09:52:21.680+08:00,467.318167,0.257565236,4569
2026-09-17T09:52:21.700+08:00,467.338559,0.290929521,4755
2026-09-17T09:52:21.734+08:00,467.372111,0.324291824,4769
2026-09-17T09:52:21.767+08:00,467.404898,0.357650146,4887
2026-09-17T09:52:21.800+08:00,467.438201,0.390995138,5099
2026-09-17T09:52:21.834+08:00,467.472567,0.424335839,5091
2026-09-17T09:52:21.868+08:00,467.506334,0.45766668,5511
2026-09-17T09:52:21.901+08:00,467.539657,0.490986455,5382
2026-09-17T09:52:21.935+08:00,467.572987,0.524300969,5631
2026-09-17T09:52:21.967+08:00,467.605392,0.557585236,5915
2026-09-17T09:52:22.027+08:00,467.665330,0.59085347,5953
2026-09-17T09:52:22.040+08:00,467.678271,0.624115954,5960
2026-09-17T09:52:22.070+08:00,467.708079,0.657363161,5958
2026-09-17T09:52:22.101+08:00,467.738974,0.690596156,6070
2026-09-17T09:52:22.136+08:00,467.774826,0.723827278,6132
2026-09-17T09:52:22.170+08:00,467.808186,0.757047373,6360
2026-09-17T09:52:22.202+08:00,467.840658,0.790258973,6097
2026-09-17T09:52:22.236+08:00,467.874283,0.823474963,6436
2026-09-17T09:52:22.270+08:00,467.907940,0.856687294,6226
2026-09-17T09:52:22.301+08:00,467.939429,0.889899256,6173
2026-09-17T09:52:22.336+08:00,467.973929,0.923122301,5989
2026-09-17T09:52:22.367+08:00,468.005368,0.956242036,6164
2026-09-17T09:52:22.401+08:00,468.039810,0.989374603,6304
2026-09-17T09:52:22.437+08:00,468.075147,1.02253467,6310
2026-09-17T09:52:22.469+08:00,468.106852,1.055712291,6648
2026-09-17T09:52:22.504+08:00,468.142556,1.088910199,6746
2026-09-17T09:52:22.537+08:00,468.175399,1.122136231,6829
2026-09-17T09:52:22.570+08:00,468.208486,1.155382172,6492
2026-09-17T09:52:22.670+08:00,468.308043,1.188648024,53959
2026-09-17T09:52:22.675+08:00,468.313003,1.221936024,3815
2026-09-17T09:52:22.681+08:00,468.319055,1.255239831,4636
2026-09-17T09:52:22.700+08:00,468.338791,1.28855782,4631
2026-09-17T09:52:22.735+08:00,468.373661,1.321889287,4646
2026-09-17T09:52:22.767+08:00,468.405835,1.355230037,4749
2026-09-17T09:52:22.800+08:00,468.438722,1.388578299,4712
2026-09-17T09:52:22.836+08:00,468.473980,1.42193279,5207
2026-09-17T09:52:22.869+08:00,468.507244,1.455291302,5339
2026-09-17T09:52:22.903+08:00,468.541158,1.488652734,5541
2026-09-17T09:52:22.936+08:00,468.574433,1.522016283,5546
2026-09-17T09:52:22.968+08:00,468.606237,1.555381082,5460
2026-09-17T09:52:23.003+08:00,468.641008,1.588746685,5510
2026-09-17T09:52:23.034+08:00,468.672246,1.622112793,5681
2026-09-17T09:52:23.093+08:00,468.731499,1.655479167,5714
2026-09-17T09:52:23.104+08:00,468.742806,1.68884569,5920
2026-09-17T09:52:23.136+08:00,468.773926,1.722212291,6089
2026-09-17T09:52:23.172+08:00,468.810528,1.755578929,6381
2026-09-17T09:52:23.204+08:00,468.842526,1.788945584,6449
2026-09-17T09:52:23.238+08:00,468.876491,1.822312246,6346
2026-09-17T09:52:23.271+08:00,468.909381,1.855678911,6342
2026-09-17T09:52:23.303+08:00,468.941060,1.889045578,6195
2026-09-17T09:52:23.338+08:00,468.976665,1.922412244,6278
2026-09-17T09:52:23.369+08:00,469.006888,1.955778911,6330
