09-22-2026 19:31:50 RAM 4062/15656MB (lfb 5x4MB) SWAP 0/7828MB (cached 0MB) CPU [39%@729,36%@729,35%@729,70%@729,37%@1267,39%@1267,35%@1267,48%@1267] GR3D_FREQ 96% cv0@41.343C cpu@43.25C soc2@42.531C soc0@42.468C cv1@42.125C gpu@40.906C tj@43.906C soc1@43.906C cv2@40.75C VDD_IN 10876mW/10235mW VDD_CPU_GPU_CV 4809mW/4383mW VDD_SOC 2135mW/2054mW
09-22-2026 19:31:51 RAM 4046/15656MB (lfb 5x4MB) SWAP 0/7828MB (cached 0MB) CPU [46%@1984,43%@1984,40%@1984,36%@1984,51%@1574,46%@1574,49%@1574,47%@1574] GR3D_FREQ 68% cv0@41.468C cpu@43.093C soc2@42.656C soc0@42.531C cv1@42.156C gpu@41C tj@44.031C soc1@44.031C cv2@40.687C VDD_IN 10560mW/10243mW VDD_CPU_GPU_CV 4415mW/4384mW VDD_SOC 2175mW/2057mW
09-22-2026 19:31:52 RAM 4071/15656MB (lfb 5x4MB) SWAP 0/7828MB (cached 0MB) CPU [50%@1984,43%@1984,44%@1984,52%@1984,54%@1344,52%@1344,45%@1344,52%@1344] GR3D_FREQ 81% cv0@41.718C cpu@43.312C soc2@42.656C soc0@42.687C cv1@42.437C gpu@41.625C tj@44.125C soc1@44.125C cv2@40.843C VDD_IN 11905mW/10285mW VDD_CPU_GPU_CV 5628mW/4415mW VDD_SOC 2211mW/2061mW
09-22-2026 19:31:53 RAM 4052/15656MB (lfb 6x4MB) SWAP 0/7828MB (cached 0MB) CPU [52%@1984,38%@1984,39%@1984,72%@1984,47%@960,50%@960,51%@960,49%@960] GR3D_FREQ 63% cv0@41.468C cpu@43.312C soc2@42.718C soc0@42.625C cv1@42.312C gpu@41.437C tj@44.031C soc1@44.031C cv2@40.843C VDD_IN 11193mW/10307mW VDD_CPU_GPU_CV 4967mW/4429mW VDD_SOC 2211mW/2064mW
09-22-2026 19:31:54 RAM 4037/15656MB (lfb 6x4MB) SWAP 0/7828MB (cached 0MB) CPU [58%@883,44%@883,46%@883,44%@883,47%@1267,50%@1267,54%@1267,44%@1267] GR3D_FREQ 41% cv0@41.531C cpu@43.218C soc2@42.718C soc0@42.75C cv1@42.406C gpu@41.437C tj@44.156C soc1@44.156C cv2@40.906C VDD_IN 10995mW/10323mW VDD_CPU_GPU_CV 4770mW/4437mW VDD_SOC 2211mW/2068mW
09-22-2026 19:31:55 RAM 4033/15656MB (lfb 7x4MB) SWAP 0/7828MB (cached 0MB) CPU [52%@729,37%@729,36%@729,36%@729,47%@1497,42%@1497,41%@1497,45%@1497] GR3D_FREQ 45% cv0@41.531C cpu@43.218C soc2@42.593C soc0@42.843C cv1@42.375C gpu@41.468C tj@44.281C soc1@44.062C cv2@40.968C VDD_IN 10481mW/10327mW VDD_CPU_GPU_CV 4297mW/4433mW VDD_SOC 2175mW/2070mW
09-22-2026 19:31:56 RAM 4042/15656MB (lfb 7x4MB) SWAP 0/7828MB (cached 0MB) CPU [51%@1984,36%@1984,42%@1984,43%@1984,48%@1497,41%@1497,45%@1497,47%@1497] GR3D_FREQ 85% cv0@41.5C cpu@43.343C soc2@42.781C soc0@42.718C cv1@42.437C gpu@41.406C tj@44.281C soc1@44.281C cv2@40.937C VDD_IN 10876mW/10339mW VDD_CPU_GPU_CV 4691mW/4439mW VDD_SOC 2175mW/2073mW
09-22-2026 19:31:57 RAM 4042/15656MB (lfb 7x4MB) SWAP 0/7828MB (cached 0MB) CPU [47%@1984,29%@1984,40%@1984,35%@1984,43%@1420,48%@1420,49%@1420,47%@1420] GR3D_FREQ 54% cv0@41.593C cpu@43.406C soc2@42.718C soc0@42.75C cv1@42.5C gpu@41.468C tj@44.343C soc1@44.343C cv2@41.062C VDD_IN 10758mW/10349mW VDD_CPU_GPU_CV 4573mW/4442mW VDD_SOC 2214mW/2076mW
09-22-2026 19:31:58 RAM 4037/15656MB (lfb 7x4MB) SWAP 0/7828MB (cached 0MB) CPU [44%@1574,45%@1574,34%@1574,42%@1574,40%@1804,50%@1804,45%@1804,43%@1804] GR3D_FREQ 88% cv0@41.593C cpu@43.437C soc2@42.843C soc0@42.75C cv1@42.437C gpu@41.375C tj@44.343C soc1@44.343C cv2@40.968C VDD_IN 10758mW/10357mW VDD_CPU_GPU_CV 4573mW/4445mW VDD_SOC 2214mW/2079mW
09-22-2026 19:31:59 RAM 4040/15656MB (lfb 7x4MB) SWAP 0/7828MB (cached 0MB) CPU [48%@1190,37%@1190,40%@1190,32%@1190,47%@1190,47%@1190,43%@1190,48%@1190] GR3D_FREQ 56% cv0@41.593C cpu@43.562C soc2@42.843C soc0@42.843C cv1@42.468C gpu@41.562C tj@44.312C soc1@44.312C cv2@41.062C VDD_IN 10560mW/10362mW VDD_CPU_GPU_CV 4336mW/4443mW VDD_SOC 2214mW/2082mW
09-22-2026 19:32:00 RAM 4038/15656MB (lfb 7x4MB) SWAP 0/7828MB (cached 0MB) CPU [46%@1344,30%@1344,39%@1344,34%@1344,45%@1036,41%@1036,51%@1036,50%@1036] GR3D_FREQ 31% cv0@41.906C cpu@43.312C soc2@42.812C soc0@42.968C cv1@42.468C gpu@41.593C tj@44.406C soc1@44.406C cv2@41.156C VDD_IN 10481mW/10364mW VDD_CPU_GPU_CV 4376mW/4441mW VDD_SOC 2175mW/2084mW
09-22-2026 19:32:01 RAM 4043/15656MB (lfb 7x4MB) SWAP 0/7828MB (cached 0MB) CPU [44%@1190,42%@1190,34%@1190,39%@1190,44%@883,40%@883,43%@883,41%@883] GR3D_FREQ 88% cv0@41.687C cpu@43.375C soc2@42.812C soc0@42.937C cv1@42.531C gpu@41.375C tj@44.343C soc1@44.343C cv2@41.093C VDD_IN 10323mW/10363mW VDD_CPU_GPU_CV 4185mW/4436mW VDD_SOC 2175mW/2086mW
09-22-2026 19:32:02 RAM 4041/15656MB (lfb 7x4MB) SWAP 0/7828MB (cached 0MB) CPU [45%@1420,38%@1420,30%@1420,36%@1984,39%@1036,43%@1036,41%@1036,46%@1036] GR3D_FREQ 46% cv0@41.968C cpu@43.562C soc2@43C soc0@42.968C cv1@42.593C gpu@41.781C tj@44.531C soc1@44.531C cv2@41.218C VDD_IN 11153mW/10379mW VDD_CPU_GPU_CV 5006mW/4448mW VDD_SOC 2211mW/2088mW
09-22-2026 19:32:03 RAM 4044/15656MB (lfb 7x4MB) SWAP 0/7828MB (cached 0MB) CPU [47%@1497,37%@1497,35%@1497,34%@1497,46%@806,41%@806,39%@806,42%@806] GR3D_FREQ 52% cv0@41.906C cpu@43.531C soc2@43.031C soc0@43.125C cv1@42.562C gpu@41.687C tj@44.312C soc1@44.312C cv2@41.343C VDD_IN 10560mW/10383mW VDD_CPU_GPU_CV 4376mW/4446mW VDD_SOC 2214mW/2090mW
